source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
6056407639825638528,193.44261569888582,-60.33395871821601,1.3192506525911754,-1.752902682747623,-0.38942673593977595,1.0026231,19.832937,19.28879,18.323711,0.96507835,-0.5441475,1.5092258,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407639825640448,193.44693299651817,-60.33204649322822,0.4719984005475441,-4.787400265400247,-1.1373149285545825,0.9051392,7.885232,7.980515,7.655041,0.3254738,0.09528303,0.23019075,,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
6056407639825697536,193.43568997144448,-60.34671949351786,-0.9741514292231769,-6.515634474123539,-1.515619670132891,1.1399558,19.994503,19.5027,18.141607,1.3610935,-0.49180222,1.8528957,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407639825791872,193.44333377018398,-60.335426055098566,0.2580479850271279,-10.114128797075352,0.5155383433876304,1.0851699,18.518974,19.26771,17.376808,1.8909016,0.7487354,1.1421661,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4220.8535,4.8434,-1.3813,643.5256,1.8608,1.3255,0.7223
6056407639825817472,193.45188185394548,-60.33128115872598,-0.222738872480082,-5.075425740823725,0.3259679201457826,1.0313139,19.313028,18.923243,17.86531,1.0579319,-0.38978577,1.4477177,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407639825840256,193.43114488814942,-60.345682040784446,-0.447651598589695,-7.456798250556324,0.45832256329037596,0.97680354,19.99557,17.090357,17.049883,0.040473938,-2.9052124,2.9456863,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407639825858688,193.4288768295396,-60.340585196343206,-1.092213332359932,-6.125691931243396,-0.813977709631266,1.0549471,20.549921,21.780817,19.22178,2.5590363,1.230896,1.3281403,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407639825899008,193.45112387732948,-60.33050044004748,,,,,21.031492,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407639825899136,193.45125162568453,-60.33025799972566,,,,,20.423353,18.495884,18.075163,0.42072105,-1.9274693,2.3481903,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407639825912192,193.44049552930454,-60.3349138260125,,,,,20.816494,20.949175,19.808718,1.1404572,0.1326809,1.0077763,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407639835686784,193.43547504789677,-60.34839027823264,,,,,20.712263,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407639835686912,193.43592128593843,-60.34851798396085,,,,,20.339394,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407639835689856,193.43181668560388,-60.34743464836845,0.8776423079354735,-5.419523674800692,-0.4576818869625871,1.2728368,18.799227,18.541058,17.19673,1.3443279,-0.25816917,1.6024971,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
