source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
6083698785405027456,201.68770321320304,-47.50226781600192,0.1610955384086577,-3.722930172022773,-5.4452210728875885,1.0763302,12.182218,12.8316965,11.343229,1.4884672,0.6494789,0.8389883,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4968.812,1.2087,-0.3498,16074.242,0.982,0.7539,0.3984
6083698785405028480,201.6889852422641,-47.504072078514135,,,,,14.620798,14.708449,13.579779,1.1286707,0.08765125,1.0410194,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698785405031168,201.6912282561163,-47.50388713106343,,,,,13.707441,14.105847,12.843766,1.2620811,0.39840603,0.8636751,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698785405035136,201.69729306637558,-47.50698973468427,0.5170779296995107,-5.18863083058613,-6.735753060503451,2.1544259,13.404447,13.801383,12.548377,1.253006,0.39693642,0.85606956,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
6083698785405037952,201.7011036698521,-47.50534309413687,-0.2267498756206319,-4.389475250323915,-5.413783399404419,2.3031602,15.530693,15.1337,14.083318,1.0503826,-0.39699268,1.4473753,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
6083698785405038336,201.70135674915156,-47.507056925771586,0.032893160069604174,-2.151600264898395,-5.185868016524665,3.8374999,14.493532,14.560403,13.460119,1.1002836,0.06687069,1.0334129,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
6083698785405317376,201.69648257854126,-47.49937728648682,,,,,15.079026,14.802826,13.633433,1.1693926,-0.2762003,1.4455929,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698785405319296,201.69860073060457,-47.49646196459649,,,,,13.849605,13.968791,12.673226,1.2955647,0.1191864,1.1763783,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698785405322112,201.70077210537153,-47.49977435182424,0.16327665387402726,-3.809623272207312,-6.712301318234626,0.89741796,11.615717,12.3622265,10.740531,1.6216955,0.74650955,0.87518597,207.14752,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4929.595,1.153,-0.2482,12244.02,1.2287,0.9307,0.4904
6083698785405326080,201.70387866043794,-47.49700391166105,,,,,13.38201,13.804279,12.525774,1.2785053,0.42226887,0.85623646,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789703666688,201.69674408107514,-47.49578958430064,,,,,14.996257,14.8474045,13.823323,1.0240812,-0.14885235,1.1729336,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789703688832,201.6994184241878,-47.494126318212544,,,,,16.29569,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789703688960,201.6996531623707,-47.494337345433365,0.771619952275939,-6.538254794881415,-6.981887351464557,5.7503624,14.633199,14.259987,13.638243,0.62174416,-0.37321186,0.994956,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
6083698789705065344,201.6835205363415,-47.50538197942052,,,,,15.252799,14.614541,13.539025,1.0755157,-0.638258,1.7137737,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705085312,201.68976627809295,-47.50615930862144,,,,,16.741076,15.458992,14.546314,0.91267776,-1.2820835,2.1947613,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705086336,201.68791100539596,-47.50317062543095,0.7600937523196079,-2.5693916697046326,-6.192027719775605,5.69204,13.630876,13.311116,12.256676,1.0544405,-0.31975937,1.3741999,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
6083698789705086592,201.68716241293382,-47.50372582970355,,,,,14.393196,14.107614,13.020877,1.0867367,-0.28558254,1.3723192,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705089536,201.69033213822024,-47.50506210860482,,,,,16.193176,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705089664,201.69007937506953,-47.50545228918059,-0.6753431049934979,-3.4649836770751206,-6.4850521527005665,3.7049708,15.446159,14.920431,13.895019,1.0254126,-0.5257282,1.5511408,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
6083698789705099136,201.6954240987161,-47.50643967665939,0.5105524460053876,-3.045168298380616,-6.388189374271816,1.3623387,15.730732,15.419172,14.356517,1.0626554,-0.31155968,1.3742151,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
6083698789705099264,201.69552181840103,-47.50687265403575,,,,,16.401411,15.572273,14.569224,1.0030489,-0.8291378,1.8321867,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705100544,201.69108032732396,-47.50191196067402,0.1626156382163692,-3.876167206465561,-6.427008948742223,1.7034426,12.921855,13.40365,12.078192,1.3254585,0.4817953,0.8436632,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5298.8853,2.844,-1.1536,1802.724,0.9598,0.7634,0.4164
6083698789705105408,201.69514834263867,-47.504914594681104,1.5529258119591507,-5.57607131316151,-6.5320328808724515,2.1430974,16.478725,15.401183,14.439508,0.9616747,-1.0775423,2.039217,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
6083698789705113984,201.69802434046062,-47.5046743092278,,,,,17.247732,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705118080,201.69694172712246,-47.50263136551959,-2.5311036617906724,-5.561408054469837,-9.563590442546019,3.2192085,15.590824,15.289679,14.258421,1.0312576,-0.30114555,1.3324032,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
6083698789705118336,201.70018852967553,-47.504987667917845,,,,,15.68521,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705118464,201.69993017334355,-47.50493886436853,,,,,15.743168,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
