source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
3017364028973919616,83.80535951951123,-5.382737355627139,2.527566605483989,0.9622913466726685,0.6910187189935115,1.2677503,17.68163,0.49874973,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364028973922432,83.80637274398977,-5.3919057751023045,2.6663445896046047,1.6269085490625699,0.5059296830690218,0.9144342,15.576493,0.6581745,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364028973938816,83.81337731499805,-5.388552107119381,,,,,17.636887,0.6333504,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364028973944320,83.80452703113099,-5.381427524570048,3.6346330186855473,1.8532816924101831,3.161706022674814,1.160433,18.106556,0.5362282,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364028974020992,83.79721494538707,-5.390986189225596,,,,,19.736734,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364028974021376,83.79595551287146,-5.390197661010613,,,,,19.937458,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364028974021504,83.79564420411143,-5.390729269944374,,,,,19.16174,0.6133156,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364059023817600,83.82111568343005,-5.3927859169373225,1.9105108402878521,0.7326152562785355,0.9579832819657591,2.012305,12.461865,1.3140497,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364059023821696,83.82425650295863,-5.38766025236688,2.4683327369195913,0.15181528870613617,0.4285998235298536,0.7411461,14.363044,0.9084892,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364059023825280,83.8277828722774,-5.387206742045445,2.459700971258635,1.385338091307183,0.15025791525151452,1.4339302,13.942808,1.1556492,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364059023827968,83.82967815149979,-5.390859428953323,2.5206521851765706,0.8647202207764041,-0.9136241039996726,0.68678594,15.425092,0.91590786,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364063323044096,83.82615764833932,-5.385392337812864,,,,,17.239332,0.66108227,,"NOT_AVAILABLE",0,true,false,false,false,false,false,false,,,,,,,
3017364063323073664,83.82707564479864,-5.391475746870682,2.8644570034411205,0.5779648676416789,-0.126722274394891,0.30417395,17.811602,0.7540941,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364063323188864,83.81787564940761,-5.387930731009286,2.5922633226392517,2.086573681992549,0.013219759672145991,1.7116724,13.78664,0.6814766,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364063323198080,83.81600719040031,-5.3895761862999905,1.948603460369657,2.2892770933675055,-0.2432472761197931,1.629203,13.46608,0.98504066,,"VARIABLE",0,false,false,false,true,false,false,true,,,,,,,
3017364063323214720,83.82363746884243,-5.394685228627862,,,,,16.172184,0.72640514,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364063323216896,83.82411963571433,-5.395610264121524,,,,,17.222683,0.6571102,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364063325254528,83.826024784345,-5.387668531560137,2.7177820501323984,2.3579645165212604,0.7914775628450558,0.7919062,15.857067,0.7642708,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364063325260160,83.82317741792146,-5.390241292255675,,,,,16.0445,0.6682024,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364063325263360,83.82077028981396,-5.3936254324923105,1.8352527525489284,2.0663636975960995,0.6918754186115056,3.098451,14.259709,0.89761734,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364063327346560,83.82487871330537,-5.393169287744572,,,,,17.505259,0.7898855,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364063328048000,83.8227778025881,-5.389178084770669,2.1185970786996,0.7215584733427893,2.3928896555035926,0.8896296,14.625023,0.77395153,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364063330453504,83.8207525039792,-5.383596589014539,2.552744111544951,3.0241886635348627,1.164651749277738,0.8208975,13.923362,1.0491343,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364063330465152,83.82191416803892,-5.387934570131526,2.281957353550214,1.822222865724436,0.39285147041390367,1.1377641,6.5831623,0.2645073,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364063330467072,83.82586729318548,-5.39330708544099,2.532661254503038,1.5702260104644576,-0.03339653173161905,1.2800013,12.86054,1.5297823,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364063330467456,83.81925370397772,-5.387814981520032,,,,,15.92516,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364063330718080,83.81861966629604,-5.389696084726389,2.5014467640373406,2.2616914190768007,0.9941797547090904,1.3582537,4.9609604,0.17255211,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364063331139968,83.82405105018002,-5.395175927068335,,,,,18.885704,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364063331140224,83.81971981441534,-5.3903403413178115,2.5501664192769016,5.313589110753394,-1.7169472432913593,0.83188933,9.975762,0.40386868,,"VARIABLE",0,false,false,false,true,false,false,true,,,,,,,
3017364063331140352,83.81696161421256,-5.390100950836282,,,,,15.601755,0.64092255,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364063331460992,83.82221523167607,-5.394832219776681,2.7122322840542052,3.2735187921787223,-1.1570016739244542,1.0936661,17.12713,0.68226147,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364063331576192,83.81980410145638,-5.3878993462393066,,,,,13.797343,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364063331576704,83.82446779447737,-5.384202963385113,2.6570281094810793,2.920606440216159,-0.8561983980281876,0.80366284,16.087019,0.63599205,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364063333443328,83.82794194334251,-5.38244858229181,2.4702426044569368,1.015517576614403,1.9719358461262828,1.0219564,14.418281,1.2045021,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364063333446144,83.83548658502764,-5.389711782454427,4.059977298053004,2.5938293908205994,4.046775701143615,1.0564666,19.056559,0.91281796,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364063333454336,83.82317676277846,-5.382438519971905,4.703554100195522,3.720036010450686,-0.2913555276363903,9.834705,14.009867,1.1064997,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364063333461376,83.82864976201583,-5.391351274647302,2.470677161869801,0.2772239278086071,1.3012230072689428,1.1116718,16.58744,0.8984127,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364063333461888,83.82904634447138,-5.3894458729233135,3.7251385343026175,2.2087048921676242,-1.8036517294814582,0.9825635,18.987944,0.7169361,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364063333462272,83.82518622671289,-5.391870772084481,,,,,17.389359,0.7629528,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364063333611008,83.82020008173669,-5.390633911732015,,,,,15.177364,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364093383566464,83.82975622783046,-5.376260013105633,,,,,19.175833,1.440176,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364093383570944,83.83398842616768,-5.374520876919854,,,,,18.653753,1.000062,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364093383572736,83.83600568128654,-5.379320482366819,2.517585236031938,3.101823932131656,0.26385149914724243,1.0404136,17.980162,1.0975332,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364093383573248,83.83630670253348,-5.375408676142038,1.7623243201492773,1.3132406337864362,0.5899262724813866,1.067991,17.906166,1.0114269,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364093383574784,83.83764936643466,-5.373663970808408,3.096319392693863,1.8675216246703745,3.0400747826550907,0.93654895,18.228045,1.1984377,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364093383575296,83.83853183338577,-5.383190028477674,2.3455670706014216,0.38408075015247417,1.8972862328258426,0.6900594,16.836515,1.1322813,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364097682700672,83.83407907045587,-5.385724374834192,,,,,17.529606,0.9465666,,"NOT_AVAILABLE",0,true,false,false,false,false,false,false,,,,,,,
3017364097684955520,83.83756626688145,-5.373018249249291,,,,,18.86906,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364097690160000,83.84219486720579,-5.376131048646686,2.362678812413639,0.738122730801318,2.440893109641684,0.7273677,17.442022,1.0869493,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364097690174976,83.83595876625078,-5.382132671161219,,,,,19.002666,1.2655373,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364097690179712,83.83005437467718,-5.380744905449294,2.570881650733142,0.4980565731572252,-0.06191621423756519,0.7871414,15.55644,1.1250849,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364097693114624,83.84096290948426,-5.377847906498625,2.8350559034543195,0.23635911693337755,1.549536863991655,1.1736114,18.437204,0.97252655,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364097694108416,83.83346249867232,-5.374003655785997,2.645286118835104,1.0232276381148135,-1.0406433072235897,0.97772044,18.137789,0.9773531,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364127743286400,83.81393877729005,-5.3709877820570755,1.7733024303426168,0.5631968515765106,1.1919871307337044,11.9607115,13.829352,1.3143082,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364127743287680,83.81452836601125,-5.380162271895969,2.4771766797675503,1.757107361283469,-0.24123780194035874,0.7713367,14.55454,0.93677425,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364127743288320,83.81515197954046,-5.382342782338436,2.511309439656208,1.1072892451510867,1.5235411526880989,0.9978621,12.260441,1.441617,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364127743288704,83.81572342687424,-5.386075095752201,2.6110427129298786,1.3449391843971354,1.1857486937168826,1.4954784,9.685971,1.3687611,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364127743289600,83.81642525143957,-5.372521849281359,2.5032321056725615,-0.2791687416331926,-0.859709583584512,0.7067584,15.468617,0.9370508,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364127743294080,83.8208668227851,-5.375836473260476,2.5025264822439723,1.7027453061862727,0.9552388727793802,0.87701845,13.576812,1.1402922,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364127743299328,83.82480220579107,-5.379287168699112,2.484119772088328,3.9710952913246835,2.7439270645359444,1.5042489,11.430308,1.6471167,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364132037143424,83.82071518255692,-5.380146933032257,4.442543414954264,0.08447286709873851,2.5269938520043933,0.55911064,17.151865,0.71498394,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364132037302912,83.81413150904388,-5.377803173787407,,,,,18.810139,0.5608711,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364132037603584,83.81914879035313,-5.3806480961496,,,,,18.94674,0.75356483,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364132038060032,83.81261610556282,-5.375309613036036,1.9682527856941816,-0.6257823194011276,-2.6595271920805197,0.34733403,17.571455,0.7655573,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364132039148544,83.81170668877664,-5.384657222245776,,,,,18.301113,0.56614876,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364132040203520,83.81335105134437,-5.3733500633335565,2.5469140897953166,0.4080051452561431,0.1596808763127234,0.7516264,14.375042,1.0093946,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364132041551744,83.80869728810603,-5.376808925517627,2.2865745418807655,1.396835424326557,0.48968960686541557,0.8822775,14.615111,0.913949,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364132041596288,83.82133788812692,-5.380573785031783,2.5220116732387408,1.3892173711076459,0.3474496898856783,0.6068115,15.699791,0.7933245,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364132041614208,83.82354696910748,-5.3810197668862445,,,,,18.0289,0.72136784,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364132041626112,83.81818952948471,-5.375129623690621,,,,,20.263275,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364132042663936,83.81331613115422,-5.38176207968437,2.4410755967006037,2.1392064008652727,-0.037126320023669106,1.0866907,14.005997,0.93130016,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364132046212224,83.81616583005939,-5.383875856402244,2.4850858975290047,1.5897037372081273,-1.7354233922099813,0.74010867,14.650467,0.9043274,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364132048869248,83.82230569534364,-5.376591559561622,3.081175400478883,0.8720493102242509,0.33406276304587545,2.6691868,14.511339,0.8660097,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364132048871168,83.8110699681036,-5.376040828320598,2.282490790505392,1.0839858095210606,-0.21750777575022665,0.8028087,13.555621,1.1917791,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364132049496832,83.81407943525593,-5.373716953105686,-2.522267772278497,-0.30376887295249677,-0.36922486113109654,5.186556,15.958529,0.9613161,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364132049929984,83.81599496594592,-5.379410917985397,2.6810133971519075,1.2457548997163848,-2.360271593958057,0.52338904,15.354438,0.7947197,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364132049943680,83.81723065378024,-5.385212219941472,2.654763675820139,1.2795475147661837,1.2782788761643131,1.4557229,7.8315516,0.5327196,,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
3017364132050194688,83.81594522278877,-5.387314082958133,2.6426952032105238,1.355206682579399,0.2500517675682431,1.4848971,6.6275396,0.15438032,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364132050195072,83.81111277070461,-5.383843870918766,3.0668778747552548,2.0801934813478393,-1.4600322413190314,0.28416348,16.970224,0.7125025,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364132050199936,83.80463535248292,-5.379764518685865,,,,,18.700487,0.46867466,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364132051054080,83.81126047098843,-5.38186792443519,,,,,20.19725,0.6035118,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364132052221824,83.81195339493193,-5.375439815073001,2.903543641138608,2.0454751945000162,0.6628046221000231,1.0318831,16.270496,0.80836487,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364132052912640,83.81974412500412,-5.375344656456105,2.5297227127071404,2.3875378020606326,0.6604347758519302,1.0008912,16.560125,0.8110094,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364132052912768,83.81746545055917,-5.377073167366527,2.519378940116038,1.0678124249290264,-0.08093936035108798,1.0837072,16.721542,0.6778431,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364132052914560,83.81619444464803,-5.375884083156537,2.7811183533889983,1.8384796991510501,0.5333902194997969,0.90278924,17.863148,0.7806158,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364132052915456,83.8187202156062,-5.376427200745874,3.0953073750766698,1.0659622456718316,0.020690629414259847,0.91773194,17.451014,0.74824905,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364132052919296,83.81792962844384,-5.373323490791097,2.4860394867996156,0.7708586609081347,-0.9125635610454013,0.99333006,18.221535,0.82825375,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364132052934656,83.81808976776595,-5.380297028090847,2.496543466554863,2.783985823250157,-0.37998741533561,1.0254285,15.517311,0.79134655,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364132053145600,83.80900704961745,-5.38370690398249,,,,,16.86491,0.67644215,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364132053654656,83.822855541128,-5.380911666126815,3.71035929853077,5.694654060728142,3.6523765236257235,1.3699143,17.282623,0.7387552,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364162103031424,83.82038646740848,-5.372902911941529,2.431195753857246,1.0767901420257202,-0.6002017673484131,0.91413164,13.842974,1.1997662,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364162103039104,83.8265536424825,-5.377063208196397,2.569511892074737,2.147340552403645,0.7831307292898501,1.0399878,12.350795,1.4903955,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364162103041280,83.82816736885891,-5.367263109749545,2.5543311239626756,2.3874986237448517,-0.4278067193886248,0.74026185,15.638585,1.1240082,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364162103041536,83.8285225090049,-5.373054644038938,,,,,18.622013,0.8661728,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364162103044480,83.83111344724395,-5.372691029046171,2.640722903516161,2.0219387563022533,0.5004736354829853,0.83177596,18.421253,1.0344219,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364162103048704,83.8349995930925,-5.370452342752645,2.429382482204894,2.0154278756893813,0.49045778381478056,0.8819449,14.956965,1.3962011,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364166396965120,83.8251277173023,-5.368165405841018,2.5520226320703356,3.1172364396031687,-2.075873625828284,0.7949559,16.697695,0.9400387,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364166400525568,83.82337789721524,-5.364946221642171,,,,,19.612667,0.93237877,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364166401410944,83.81714059895715,-5.370138598522483,3.2820517717354427,2.0176931693196796,-0.2630036995273817,0.6174799,17.731533,0.8184004,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364166401422336,83.81792355034082,-5.369518495782591,2.1864653480779404,1.8892512573566305,-2.5104400375708864,0.75973797,17.094326,0.84598064,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364166402127744,83.82356150716164,-5.368851795828915,2.5729753916117177,0.023478058122326464,-1.0186822081374225,1.1054374,18.21045,0.8181114,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364166409652864,83.8205519153375,-5.369397501776604,,,,,19.412529,0.74088,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364166409656320,83.82030668161848,-5.371783540874923,,,,,20.019386,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364166409660160,83.81796112191101,-5.372642851182597,2.9456064626560434,0.9321679198010996,-0.8466527918901419,0.37923533,17.66094,0.7900219,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364166410348032,83.8325984728223,-5.372650478462438,2.747125429651445,1.7299040589129169,3.01552021232012,0.7401864,16.212477,1.048522,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364166410351232,83.82058686069891,-5.372388357972855,4.399030797300072,3.7595125674330334,1.536733124425011,0.33117026,18.245367,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364166410582272,83.82897518935755,-5.371877379355666,2.5268698323980154,1.0041954709708567,-0.4763920852094461,0.67006385,16.573006,0.98450184,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364235119025920,83.79277090647605,-5.387870833406869,,,,,19.49948,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364235129246464,83.7954425110328,-5.379543127325116,5.201042339783483,1.8214413113686987,1.4495214270127115,0.56810904,17.945044,0.5212536,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364235129287296,83.79766454818687,-5.383932493422106,,,,,20.35308,0.5036173,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364235132341632,83.79990004110613,-5.3817094283005735,,,,,18.435642,0.50425434,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364235132349952,83.79847221136575,-5.380988926474645,2.5573257659981303,1.6158200202620618,0.4331502553743137,0.8266727,16.979706,0.6156025,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364235132361216,83.79822520707282,-5.381741604555803,,,,,19.320229,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364235133113600,83.79520288312874,-5.377995632930424,,,,,19.247444,0.5435114,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364333901702272,83.8043710181186,-5.370868334663086,4.682978951631296,-0.5471511964210183,4.912242721191123,2.0561354,15.836161,0.93081856,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364333901703296,83.80489875001774,-5.372540695877029,-2.237852115525055,-5.014893723530947,-5.001066018638578,1.692288,16.64493,0.88818836,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364333901704320,83.80568531438762,-5.373927035457357,2.2936427190972934,4.129614961386183,1.0120055321514405,0.61862457,16.238068,0.81548786,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364338195196544,83.80751640903672,-5.366579532819489,,,,,19.65401,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364338200035456,83.80757127762692,-5.3674406152542,2.103053146715957,2.3676626973554624,1.0215964163006956,0.44821966,17.704163,0.7248354,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3017364338207926144,83.81005291825565,-5.372782049877113,,,,,20.938223,0.6749878,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364338208352128,83.81092393387922,-5.366923391426479,,,,,18.957464,0.7410221,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364338208357120,83.80750023691803,-5.368619003158492,2.4839067837588273,0.1414336654651564,-0.3544525090758443,0.9953592,13.654493,1.3380451,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364338208366976,83.80726364699223,-5.372774677990619,2.4205745055076675,1.0055298499941743,-1.039982643638526,0.59280646,15.207661,0.9640436,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364338208367360,83.80633363246662,-5.372099169452828,2.568408095480068,1.0539824221585172,-0.2905546508005723,0.73325753,14.836786,1.0425472,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364338210673664,83.80966082390555,-5.367843232030475,,,,,18.653475,0.7959919,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364338210682624,83.81053841675327,-5.368491420651973,2.3673382167762402,2.345085441707458,1.1849540184521477,0.90371966,17.004847,0.8562498,,"VARIABLE",0,true,false,false,true,false,false,true,,,,,,,
3017364338212091520,83.80462724124347,-5.376938333112769,,,,,20.377634,0.67967606,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364368261465728,83.82313050355438,-5.362635946459102,3.278736790187533,4.384613703114628,3.037873649705044,2.8943152,16.016756,0.9702492,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364372554790912,83.81667581563453,-5.3630596283527385,2.5837505420120097,1.3158296486816332,-0.07430263747745719,0.53692025,16.400473,0.84181595,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3017364372568073472,83.82074674470765,-5.362586579963511,2.5043778052840087,0.8506795620983224,1.6012295428589676,0.8738016,10.342867,0.64891434,18.511078,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364372568075008,83.81360746940229,-5.365461962072487,,,,,19.652327,0.71957207,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364372568087808,83.81247419236836,-5.366640540362355,2.4172156867774826,4.464835008641355,1.0787578095471304,0.9191526,13.53557,1.2812338,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3017364372570385920,83.81826179431877,-5.364061724771504,3.3195098652704047,0.7977876360686047,1.101416729635448,0.9914654,17.79978,0.765378,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017364372571026816,83.82041590083361,-5.364677943932131,,,,,20.89294,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017365575145906560,83.83874915369566,-5.371012845431344,,,,,18.861097,1.1002893,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3017365643870353920,83.83570781995115,-5.367308937069818,,,,,20.68935,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
